Income,Age,Dependents,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Total_Expenses,Total_Potential_Savings,Savings_Gap,Expense_Ratio,Recovery_Rate,City_Tier_Tier_2,City_Tier_Tier_3,Occupation_Retired,Occupation_Self_Employed,Occupation_Student,Cluster,Vulnerability_Label
15003.10985215331,20,0,2250.466477822996,0.0,506.5979822792745,1794.6906682877934,941.6682437389748,480.5812431223421,449.4932482775369,852.5750683007734,651.1191495717098,0.0,268.8392194720269,9.868156495584175,1480.5303594148963,6807.078551279881,373.7235111231165,250.20709852926797,103.49341538492172,107.35600938326216,254.37272579621623,31.60157236996916,0.0,60.52049582905149,7420.594099122127,1181.2748284158051,-5326.548191864985,0.4946037303097592,0.221729543473596,False,True,False,False,False,1,At Risk
65154.61529257016,18,4,19546.38458777105,12147.448174756197,2612.5957446372686,7189.643663496678,4767.89272578784,2263.3373912921484,3151.8808485341983,4355.885994223044,2990.400051010757,5490.009963972455,820.969563879277,11.509174180353662,0.0,-181.8334167907524,1903.0874536250176,1030.1538205965294,376.7802012180456,195.36539039678163,1074.6065697275978,14.072247555322551,36.31663493391106,213.4362361731277,49755.43522608817,4843.818554226333,181.8334167907524,0.763651738294616,26.49307024530392,False,False,False,False,True,2,Vulnerable
42222.48382243385,50,0,8444.49676448677,4171.96285614054,1191.3302203499534,5891.758791975287,2126.5783653897884,1729.7624642844528,1227.4440173844278,1704.0997547220138,1699.220222537241,0.0,515.4446098503458,11.089905146363227,4682.433406346473,13520.385755313033,1491.9161442473576,149.49432700132695,283.20514713180114,184.33076354688703,508.0265864554115,2.4382600814824955,0.0,28.40409940347589,22823.36038077998,2647.815327867743,-8837.952348966559,0.5405499230401354,0.2995621226736585,True,False,False,False,True,1,At Risk
17889.52835902456,24,4,2683.429253853684,0.0,436.16846459910056,1907.6204174076763,930.4223761437196,385.3634114577361,493.8435714761546,1005.0186867250144,643.8764442638284,1603.900368266026,239.8153330189528,8.283251006214186,1481.834537805874,7560.070031812667,332.0601727338277,270.4721254340938,52.38532798971944,42.78280213300391,210.1323029335815,14.83992114874277,53.33511848753465,68.62041226440968,9653.47452959384,1044.6281831249134,-6078.2354940067935,0.5396159326203837,0.1718354526905165,False,True,False,False,False,0,Stable
124144.48585068212,27,0,24828.897170136428,13411.965254200615,5915.586156340475,12678.397187890843,9277.33553870351,5451.000900674448,3162.544555199772,7164.818435816726,3819.354331485312,0.0,3093.186481711365,18.668234644205164,23175.58391644742,35341.399838522644,1953.7062758221357,650.2622683959088,352.10061411466427,200.08818560095105,798.9074704535566,89.4329850340896,0.0,918.927602505928,66382.34811990704,4963.425401927234,-12165.815922075224,0.5347184586172443,0.4079477682342259,True,False,False,False,False,1,At Risk
11545.40954825018,61,3,2309.081909650036,2235.453713067375,479.87016238570254,1381.6118893654595,784.7223865334854,273.6032530789061,372.3122233121047,787.6448887289976,371.5292848311553,759.0526578522063,127.12257256676791,6.008674504329695,693.7260799461548,1663.4046068779844,111.41659066476576,107.1533797778638,35.960398314871085,105.27819770878968,56.28541670456265,1.7996541504619958,20.38267769397368,30.72279052825252,7039.558493352351,468.99910554354113,-969.6785269318297,0.6097279151452246,0.4831662517826344,True,False,False,False,True,0,Stable
62584.69256885119,25,0,12516.93851377024,5315.180778546016,3023.372267692358,6307.424650870269,3631.5628297133176,1255.052743863289,1758.501970411227,4902.7003191988815,2824.468856251776,0.0,990.7856927351132,11.304350086034022,7074.792748251058,20058.703945798698,580.7946791216499,400.3162443096502,183.0244845975246,195.4708144487728,586.8033797401325,124.49516991747342,0.0,256.9026313015491,33196.649884079,2327.807403436753,-12983.91119754764,0.5304276256939096,0.1792701827546104,True,False,False,False,False,1,At Risk
66797.3384440275,49,3,10019.600766604124,0.0,2953.346309616236,7874.596595183941,5319.791137349597,2262.9837450560563,2251.0373174583624,3450.008750196636,2171.892563851605,4764.126195722152,1306.921563327303,12.957024379707208,8654.947427188177,24423.033499661484,481.7343741349875,838.4493307997097,510.45504019331497,172.0710142361506,605.8650908352835,97.30344803575554,141.95757737621778,259.231118463964,38114.03707142247,3107.0669940753833,-15768.086072473308,0.5705921517121515,0.1970353246723102,False,True,False,False,False,1,At Risk
17543.81058345902,40,1,2631.571587518853,0.0,471.4531037731748,2438.9927330571927,1168.610155722172,461.30220922861145,446.3790871584875,756.8520381402724,841.0112543909288,1254.9876745474696,446.04737393305066,5.256409223528651,922.1744776673356,6626.603365988807,615.9061814330374,237.6458550753482,33.554222714173086,86.95274230965896,94.33381223901512,29.249751333649268,12.207841426811244,86.30991230715793,9999.70673976399,1196.1603188388513,-5704.428888321471,0.5699848782676722,0.2096530063300394,False,True,True,False,False,1,At Risk
91393.06695633366,34,1,18278.61339126673,0.0,3748.963683327191,12791.82441193694,6540.607032329986,4442.959866052818,4503.93282647587,6576.492057828188,3571.977105017429,5537.665419239673,2286.603374190421,11.370001182639704,10391.392793785832,23113.4277886684,928.6494296117472,1136.841190020736,687.2680644313422,818.2081171021571,1040.9299433830536,113.01807534005206,90.71817435367404,285.00401333058227,62244.072110147645,5100.637007573344,-12722.034994882568,0.6810590144642701,0.4008978211271847,True,False,False,False,True,1,At Risk
24561.00861896172,31,0,4912.201723792344,1698.8177451736876,903.9966117425377,2922.0600945737137,1886.6934028008025,988.7927958707128,953.397892510905,1430.8606868431195,799.9563775024329,0.0,295.17693714694605,7.063216990599918,1734.7973338372144,7769.054351004517,734.9063178202815,530.323656375158,52.02808625036546,47.70681703697127,156.82675670481115,3.989857750182792,0.0,65.99971740492268,13893.962973894031,1591.7812093426926,-6034.257017167303,0.565691873222484,0.2637470458697727,True,False,False,False,False,1,At Risk
37794.07276176648,34,3,5669.110914264971,0.0,1069.6632528145772,4951.605205130588,2318.472437239645,1695.5089503434897,1497.774978054888,2006.4541713178296,1149.8387014404268,1999.0704494505933,851.0499827363452,7.256866940429733,2742.66557169059,14585.523718973123,1397.9819779868922,343.5093994170778,480.8660301579775,165.02767838585228,389.268962766036,13.859334711320288,77.32650967204023,139.10945505837114,21287.835807242427,3006.9493481555673,-11842.858147282534,0.5632585813502954,0.2538825871403639,False,True,False,False,False,0,Stable
36945.90636205875,42,3,11083.771908617624,4487.701339685894,1698.822565254859,4841.150659356952,1932.183862190852,1772.3112873815874,1472.896848583344,2104.956062151929,1708.924296655559,3621.1122053302656,555.5393340338717,6.095645141914731,1666.5359928160178,1666.5359928160178,394.71336927011663,497.1714309718868,443.1128664458472,438.6403544828052,616.9963116612957,59.2505258890778,11.193804617413596,111.7393418669302,28537.307130268113,2572.8180052053735,0.0,0.7724078237683792,2572.8180052053735,False,False,False,False,True,2,Vulnerable
26943.723836888064,38,2,5388.744767377613,3149.50993339161,1169.0118001976018,3278.5611639214817,2145.326213601704,611.0559709666021,760.7172275367142,1823.878671269992,1153.3025954480886,1745.0119390791435,322.2516942648031,5.723951442273254,1542.245669163677,5396.35185983271,509.1529232777887,556.7123541190284,44.12387649523561,174.79201626664317,304.0203502318179,9.329413007547966,78.4976351028148,71.94372943401994,16906.59854920134,1748.572297934897,-3854.106190669033,0.6274781708553174,0.4535730564743384,True,False,True,False,False,0,Stable
57388.50375142579,23,2,8608.275562713869,0.0,1368.874218288305,7288.997812706576,3365.9108637481704,2158.3169289716675,2510.194030021617,2406.3177975109634,2095.937530617711,4846.762918513751,1453.615641393853,10.427467754572376,5984.167723511483,21285.300446939316,1610.8847167094564,605.00262966044,482.5192486230427,741.5673396843929,240.69757172778475,3.3834760352892466,107.11319392691308,297.0217983763066,33280.71344480432,4088.1899747436255,-15301.132723427832,0.5799195181835958,0.2671647180581917,False,True,False,False,False,1,At Risk
56598.832517886,37,4,11319.7665035772,0.0,2099.772597311341,7425.123488597637,3961.8894433561145,1949.133998819207,1575.1730856747968,3687.89691263139,2506.350381737114,3279.0610787393243,1044.4661416745776,10.065097796049434,5696.727844347453,17750.19888576729,531.1038087386463,703.218550607029,484.99226257979245,279.59086792374075,642.7141137795779,5.427687663743372,14.076136877725766,110.56984604521728,35704.39489313278,2771.6932742154727,-12053.471041419838,0.6308327098770051,0.229930725677782,True,False,True,False,False,0,Stable
7406.602284705626,37,2,1481.3204569411253,0.0,318.85729458046654,903.8500175533464,395.859296866869,303.9458785095746,197.37183710968444,442.02358310944425,297.4583932475574,632.7493709138809,130.96123367424894,5.602834992959123,414.9797045967967,2302.2049221994284,66.95060212440146,38.65859919081742,76.47851376042883,33.28274574268355,99.64389940745312,4.679288753556645,30.792494833870183,36.939885157407886,4654.5788342514825,387.4260289706191,-1887.225217602632,0.6284364483648629,0.2051799887846594,True,False,True,False,False,0,Stable
85171.73040042953,43,0,17034.346080085907,0.0,2115.189721781371,12544.08292260053,5154.006949797846,3447.47424897626,1792.4117375615465,5450.598958869808,3787.415894815053,0.0,2030.6537167637985,12.202528976227535,10393.105081666812,31815.55016917741,3097.726868652565,1216.090162223075,891.6694104051372,256.9304918005034,1616.2979842883997,54.293120076518726,0.0,304.14847398443897,49210.33679270694,7437.156511430639,-21422.4450875106,0.5777778208960607,0.3471503523850298,True,False,True,False,False,1,At Risk
7934.36869473488,49,2,2380.310608420464,1048.7224335724236,394.7662289167615,1136.5086690812964,462.3478832462856,367.5646995267065,190.64402011290272,494.2076550659538,270.1442430175632,740.4337989064809,112.45549389764072,7.613806358482809,336.26296097040176,336.26296097040176,245.1023143906611,32.08606496754971,86.05205502869974,26.95930597367791,72.25994881991494,8.162243176861509,16.41868317282727,10.422483812039394,6042.161577377653,497.46309934223154,0.0,0.7615176216082743,497.46309934223154,False,False,False,True,False,2,Vulnerable
68527.44658809293,25,2,10279.11698821394,0.0,2613.686700284135,9258.437927039924,5406.874217518203,2263.1184736338787,2409.699413154013,3145.4410272614723,2951.9343873086377,4971.975946004397,2017.309191989611,14.042807814823089,9623.177624771432,23209.85231568472,2190.7673554168973,852.2285923107345,159.3699585335752,412.41786129947866,653.9445849054844,6.406843997920849,241.80261567809364,274.1769813496845,40686.59838013447,4791.114793491869,-13586.674690913287,0.5937270452333476,0.3526074109425001,False,True,False,False,True,1,At Risk
73888.81705448503,62,0,14777.763410897009,0.0,3387.989606605528,9476.06165198444,3920.2938390443846,1767.849365279036,2780.538754973065,4653.171223186063,2941.191051370196,0.0,1521.8973292021303,10.607125127093974,7837.47927989878,28662.06082194317,1273.9844381194575,982.28384720796,464.5782949168339,802.8507339438504,820.6357903725194,4.209351324131955,0.0,367.0455301865768,40316.86929673419,4715.587986071329,-20824.58154204439,0.5456423705769284,0.2264324756814648,True,False,False,True,False,1,At Risk
12533.740369496329,61,0,2506.748073899266,0.0,456.07168136193167,1686.677477393052,633.5906695995458,538.1742325075966,504.5971154374942,991.8007504183006,585.9391795152567,0.0,230.43387084082048,6.04941023425893,758.217372647754,4399.707318523066,212.69701973243707,57.17329121261008,68.67353908701746,119.51473590139724,211.732482386306,6.369167935558047,0.0,20.780906720637844,7447.527498770511,696.9411429759638,-3641.489945875312,0.5941983222259607,0.1913364630601567,True,False,False,False,True,1,At Risk
21596.81718526172,46,4,4319.363437052344,0.0,632.0660842827529,3056.0055860456373,1466.6036821896882,478.12557730690907,975.939662188658,966.6727846811236,956.2016801626276,2114.911457439557,518.3875367486702,9.851614829604394,2127.6352445457937,6112.539697163751,887.2269397305504,100.12557271790944,25.729791166206727,48.86280429913998,243.56477377600515,15.42873039303195,14.912703947634473,42.815645817527205,14333.823867066543,1378.6669618480053,-3984.9044526179578,0.6637007547967926,0.3458856021855946,True,False,True,False,False,0,Stable
12386.827961884444,34,3,2477.365592376889,678.7270967608729,558.2103605315056,1310.7879461563632,789.119947498286,374.2426649124635,562.3358541090458,859.8997790250329,522.8657808429572,766.0903341323523,283.5807258310457,5.07797638039456,629.0001981846008,3203.6018797076285,337.9366784902177,118.81946777503433,111.94589711489202,145.6712168770287,84.22111355687984,2.632862471434101,16.481329597037636,59.88005059345304,7662.707899053389,877.5886164759772,-2574.601681523028,0.6186174477140021,0.3407314969436709,True,False,True,False,False,0,Stable
25260.971025916104,35,2,5052.194205183221,0.0,844.2686714128806,2666.115846311274,1629.9877745671645,1160.892161569373,801.635390447492,1853.0297216039944,760.4183225804553,2488.178005956297,412.5019203234264,8.205358901155707,2072.753334593371,7591.749005960526,176.66249547403586,187.4437690643888,342.9688039291271,207.49777394373453,149.9906694005671,2.361002018540409,97.9998941415204,119.40145323900788,16412.45142821927,1284.325861210922,-5518.9956713671545,0.6497157774093943,0.2326679109320441,True,False,True,False,False,0,Stable
23447.642441946,57,1,4689.528488389201,0.0,878.7988048588535,2788.133906630998,1471.895859124609,1169.1494998835096,680.5050422035854,1178.8690790429098,999.7193712654376,2075.208591316612,686.351926728541,9.022694616464534,2115.609172297315,6829.481872501747,804.7171232022637,76.88419829267252,128.37272991353947,149.09376861140154,141.6905257585021,9.400170126591808,50.52076699319482,189.75454920861756,15053.009837856862,1550.4338321067837,-4713.872700204432,0.6419839382627314,0.3288389593296036,True,False,True,False,False,1,At Risk
55976.15561540127,35,3,11195.231123080252,4531.42908635732,2086.281417689061,8238.718627757939,2842.1380942954515,1978.3252267146647,1531.8050933872803,2747.923106891714,2349.988911427591,4157.656875055167,575.2111985434813,12.794551800961258,7161.8982263992,13741.446854201342,2308.738523624647,224.2201310922869,177.6145554570653,153.7212535363296,660.5246545163627,95.67287730043272,76.54866195160294,43.4259516189243,35041.78705861006,3740.466609097651,-6579.548627802142,0.6260127490600421,0.5684125778350098,True,False,True,False,False,0,Stable
85579.38105080796,28,0,17115.876210161594,14582.4255468642,1862.9805556403712,9140.731863745432,4920.830455084402,3696.73338586784,2016.5947449294415,4537.862111396561,4270.218150169411,0.0,2155.2348385706814,11.084185979591611,9485.777755854935,21279.893188378024,1437.7895497882637,855.8986436107756,760.8446710971983,220.45129301967697,1327.7749715778843,39.82382364709741,0.0,264.51684821088696,45698.846921354685,4907.0998009517825,-11794.11543252309,0.5339936601577377,0.4160281286795433,True,False,False,True,False,1,At Risk
91628.68982104352,62,2,27488.60694631306,0.0,2765.2735933479976,11512.037470104551,6961.734975782932,1936.3653951799115,2285.0991529924613,7240.362923279918,3466.558812285493,6453.960759948147,1869.645177792904,12.780153790244803,11710.287475115749,19649.04461401617,2634.4441126901625,1235.4722612341775,552.7466728466585,317.339701414157,2091.204361007808,46.463995374450406,191.8894410635388,515.3443364126996,67344.72643588646,7584.904882043653,-7938.757138900421,0.7349742375168178,0.9553069129635984,False,False,True,False,False,2,Vulnerable
19133.92543769374,29,4,2870.088815654061,1991.0385457293075,574.114137380643,2129.252253587668,1373.711497572155,885.2361222502552,812.336696315571,1103.2075508290832,829.4153824774011,1402.6427036072962,414.0003404497946,8.80778762016216,1685.2755159522474,4748.881391840503,326.9241019062446,89.40967924225166,213.24228917845917,110.21109341160484,226.73127638796552,14.155116710866144,66.41815759672487,34.85004620249391,11405.89102229349,1081.9417606366108,-3063.6058758882555,0.596108261184291,0.3530443405950258,False,True,True,False,False,0,Stable
25376.40696360818,32,1,5075.281392721637,4757.64930322053,540.8000291011929,2732.484571120059,1847.8594844871889,692.4657552677335,723.0671781506611,1819.958966825142,863.5608027968412,1585.7052696492408,271.71203957281574,8.520201270141605,2162.120948429647,4465.862170695142,183.28292051736557,349.9795390617093,126.50999134164162,40.62131519540792,208.06717842922797,0.6453221046392459,41.879155757543565,63.48342295292971,15340.383421018503,1014.4688453604648,-2303.741222265495,0.6045136115218303,0.4401660522925306,True,False,True,False,False,1,At Risk
7802.520541845116,43,3,2340.7561625535345,0.0,180.5633738310768,1122.134749137367,605.8839112415524,178.25323940384956,260.1597095835794,367.2708393338683,374.4714612813307,394.97948135766137,160.55193419198366,6.297576115422418,491.3696700441658,1817.495679929312,322.19261493585736,39.86752036887046,20.249683631587235,13.511657896609671,35.12049963437537,4.015467216461637,14.39104279984606,21.82579399504152,5643.909553892743,471.17428047864934,-1326.1260098851462,0.7233444018025089,0.3550335664956384,False,False,False,True,False,2,Vulnerable
15744.661075395732,20,2,3148.9322150791468,2130.649038841715,584.6105190030877,2120.390515617042,957.0561646242296,427.59609808597617,712.7969772023985,679.8235831649016,661.8780565813308,1133.4110561272748,353.3621695378216,7.812467379016636,1230.0465104520213,2834.1546815308047,106.9633622735615,215.51117100030788,121.8681675059773,81.98287431571933,59.02902699172956,26.279084894485525,46.66815560567063,80.61286798332371,9841.8846664823,738.9147105707755,-1604.1081710787837,0.6250934598943046,0.4603519712158436,True,False,False,False,False,0,Stable
64914.99781417605,20,0,19474.49934425281,0.0,1925.5580894577547,8583.751500020644,3817.8739430408127,2543.5748598791765,2001.7305964787104,3632.022857634234,2413.2674466518515,0.0,1893.7640964780487,14.41458121380659,9357.22507986518,18628.95508028201,1582.4554783790672,1127.052903814262,262.9743376933971,551.8312237452282,625.5809520796311,19.225255266099133,0.0,214.78098576277904,42466.72054795824,4383.901136740465,-9271.730000416828,0.654189663065573,0.4727735129291373,False,False,False,False,True,1,At Risk
109252.7101464753,55,3,21850.542029295066,5811.195819822758,3829.8727808982026,14047.775934150555,8207.439786039195,4770.240590495787,3564.2070072121246,6919.229963712743,3446.4508807482903,9151.304162141292,3000.768963891588,23.769543822700903,24653.68222806769,24653.68222806769,915.8858766469458,2278.565178221637,556.164821009389,221.03496215903584,1339.13936109934,114.11573012537602,376.6309583308174,810.5548771679506,71957.19035379504,6612.091764760491,0.0,0.6586307127513991,6612.091764760491,True,False,False,False,True,2,Vulnerable
11175.437438946115,52,1,2235.087487789224,2198.4846963262976,385.6044317974713,1519.4920374390713,865.1342866963691,325.942533091644,315.09057900314025,763.5271773074104,462.90109621739816,1033.824664844226,225.40997589586007,6.315469708268152,705.7813662231001,844.938472538006,91.43150140612268,151.86678125639668,82.80187486949193,48.38540348516838,118.25962069236311,1.507673954363027,5.718648347784557,35.53315970695194,7520.999862388482,535.5046637186423,-139.15710631490583,0.6729937779596876,3.8207457174199018,True,False,False,False,False,2,Vulnerable
18675.75155914144,26,0,5602.72546774243,1821.935538490093,740.0731848119725,2579.396944486123,1425.2635812966676,481.159642022729,529.9782599141271,1367.3108881772323,617.5658083802438,0.0,472.1379272359228,8.944995925083058,1670.5452159438369,3038.204316583893,615.0693492410383,105.1902239154988,136.57917715292584,101.17371577445242,71.99306377468731,0.4794748740737408,0.0,134.87325106725163,12603.400592019552,1165.358255799928,-1367.6591006400563,0.6748537295598377,0.8514598377747576,False,False,False,False,False,1,At Risk
29372.908681099587,60,1,8811.872604329876,0.0,1336.1219272996404,3481.14044473812,2059.933331754974,1360.8860844529524,1370.2577325622492,1353.245275363927,1118.250783831965,2660.7214046626086,810.1156377167649,7.252810496932227,2130.361404077108,5010.363454386512,280.7606189249551,208.9656376084317,134.9080794611693,373.3755670513916,335.9622148394401,42.25093446543517,56.86115737415441,127.02333033718388,22216.307661696672,1560.1075400621612,-2880.002050309404,0.7563536830110417,0.5415155952057078,False,False,False,True,False,2,Vulnerable
37536.969801886975,57,2,11261.090940566091,3954.164033407768,1006.2512169492562,4491.4320584236375,1957.4722223128967,1442.552317377115,1219.1536627000055,2719.610303429493,1239.8910665523638,3559.449588993694,450.7971757843422,9.76762978656193,3666.4722433418688,4235.105215390315,259.5091083110445,359.50991852626487,305.8960119738049,99.33739179702653,333.22072843007334,13.11231676476036,21.726723740148348,60.105177401068914,27890.6521603553,1452.417376944192,-568.6329720484459,0.7430182113142559,2.5497424626267375,False,False,False,False,True,2,Vulnerable
15697.705665576746,21,3,2354.655849836512,0.0,484.2334028376312,1724.181491601484,891.5373919851486,635.8854810337391,394.9210424080197,1105.1546314375848,708.0646873283774,789.0125171670766,181.70502969917916,6.531444574967944,1025.286945088748,6428.354140241994,224.06712156544737,115.75175955529323,184.10193450153605,78.0671621033415,104.65903912483198,25.49605221495857,0.0264234907558181,24.13755868280161,8603.413092797942,756.3070512389662,-5403.067195153246,0.5480681875482117,0.139951452105791,False,True,False,False,False,0,Stable
42116.77920538625,37,4,8423.355841077251,0.0,1546.3573089318293,6028.518185112157,3280.2311437672506,873.7690350797361,1407.6191595607047,1771.079923995342,1338.5733415661912,2656.419065683888,1171.5286535299165,12.178789299694923,5129.313799241717,13619.327547081986,1173.3717007505534,292.774197461938,110.39010889723328,379.9508611862475,515.2703374944062,13.94282553987832,18.89686526316628,71.40825481578347,25779.56569584252,2576.005151409206,-8490.013747840268,0.6120972729212307,0.3033801649496123,True,False,False,False,False,0,Stable
20534.90054095821,32,2,4106.980108191642,0.0,867.4878287774424,2191.7885421520828,1453.1528449632162,870.4512165611667,967.6557689879912,1592.4855457310327,718.2129940595574,1193.5953496493353,445.6011282033244,7.029114739590365,1443.421720684715,6127.489213681416,264.32737001623207,285.3637614712848,97.74673768539256,215.29068404632892,146.62916599229453,7.646573879148645,3.913809539202,55.91531403693494,13094.322370296024,1076.8334166668185,-4684.067492996701,0.6376618354775343,0.2298437361417915,True,False,False,True,False,0,Stable
29655.14292762393,46,2,5931.028585524786,0.0,934.22839295133,3779.3787642807056,1893.472014008523,823.6723715833994,673.5138880160075,1553.957391920878,1451.523615522278,1880.8733107894,823.2402165384034,7.184221368910686,2130.4911151873644,9910.254376488218,340.2920279293372,211.07592751612287,148.7255411418335,49.27961615481105,366.6368139044559,35.77463312305394,92.39018955693582,136.95175156501182,17987.419941645978,1381.1265008915625,-7779.763261300854,0.6065531360123912,0.1775052722347773,True,False,False,True,False,0,Stable
46442.9547570477,22,4,9288.59095140954,8666.09471279825,1298.259622385558,4713.550961126993,3252.3137160262786,1905.14443450667,1076.7431619642882,3665.4385836355423,2177.976986326036,2360.0640668961983,1125.2222439614495,10.9265624411376,5074.618451038102,6913.5553160108975,619.1427363955978,924.6112963665108,217.71308973936704,322.16995433076306,794.4454832743701,63.20885627040152,95.8848780361502,61.2334812960894,28439.822861891545,3098.4097757092495,-1838.936864972796,0.6123603248472431,1.683976137819849,True,False,True,False,False,0,Stable
30154.531111728367,56,4,6030.906222345674,5479.12996496263,1214.0297535239524,3782.4225808307774,2320.3452646826163,1377.797929822392,665.7951969857074,1849.274832520193,1136.498424437613,1940.603767664252,352.9298691116198,7.694924071316258,2320.368273108936,4004.79730484094,284.41824409983604,418.3631479605114,310.092678015838,125.44920811315284,339.10151169971766,48.824221995233465,95.51090650877076,43.82563681594701,19103.64421928923,1665.5855552090072,-1684.4290317320038,0.6335248307627975,0.9882264538290262,True,False,False,False,False,0,Stable
21159.493483289418,57,0,6347.848044986825,0.0,844.6046498286348,3024.570047692442,1510.3488614969694,451.4790518248514,799.2955138346155,1588.7574833959377,934.2832031090736,0.0,388.63396827561246,7.024281539240777,1486.302394543554,5269.672658844454,674.9064850546764,209.79741983413945,102.03656799293768,157.08902070939232,133.52720083903122,21.22815669331325,0.0,109.84415640577588,14656.582206340714,1408.429007529266,-3783.3702643009,0.6926716945240519,0.3721699805157543,False,False,False,True,False,1,At Risk
27481.40347151675,24,1,8244.421041455025,0.0,1173.6274263389864,4022.0471965055954,1728.874930068264,672.5105014988005,704.9824525716035,1810.5852738846236,897.7598543176767,2380.7373270882576,439.0142926923703,8.393735368413068,2306.7162829249983,5406.843175095553,259.9928899536321,184.0579940827517,158.18500292307098,170.7241352412961,413.6978682312703,0.5371262146998587,112.48343181549892,69.2812893673715,20461.918577389843,1368.9597378295916,-3100.126892170555,0.7445732747455096,0.4414394461851327,False,False,False,False,True,2,Vulnerable
27952.51043351022,25,2,5590.502086702044,0.0,976.2622254312704,3974.10397305734,2205.7074043197654,778.6102306852343,1318.0136676545794,1458.4645989002183,977.5242804676634,1404.4544047926547,505.3225168491984,8.106184750432224,2265.882138124182,8763.545044650251,753.4186519819507,145.28980154917187,105.24574822547991,305.0328786461902,143.11551251582148,34.8545324429599,8.730319991020378,71.40768109707791,17707.3806465795,1567.0951264496728,-6497.6629065260695,0.6334808706609556,0.2411411622652359,True,False,False,True,False,0,Stable
22313.425948170272,49,0,3347.0138922255405,3408.451123081704,496.76049055621695,3083.3993033458,1590.150500993186,592.2440189143792,1100.2216501944026,1182.016172908155,698.1070119882925,0.0,302.8505748437888,8.673558179926863,1935.3679815494456,6512.211209118806,330.13247480797435,311.7971844834199,165.06445519371024,117.43132210049328,137.1438855551075,0.0335670886400296,0.0,16.204049673752788,11593.152550569755,1077.806938903098,-4576.843227569361,0.5195595054519366,0.2354398972014092,False,True,False,False,True,1,At Risk
24389.690719703693,53,0,7316.907215911107,1256.9000024865009,918.4666450467004,2632.279538977124,1803.9792301533607,1156.2000180498162,1131.0250342568706,1587.3811338060027,1129.1475117013476,0.0,663.7344374218793,9.318424709696458,2272.734966643413,4793.669951892982,457.7966479441331,368.1616995711501,155.57150260818656,296.13794465561006,304.74330791706166,14.630907972601332,0.0,162.05117705145432,16756.91968285563,1759.093187720197,-2520.934985249569,0.6870492896130996,0.6975172627402678,False,False,True,False,False,2,Vulnerable
107782.47956784096,50,2,32334.74387035229,0.0,3171.7739203692418,13997.265913659045,5893.99151531077,4184.700190474609,4226.602061690979,7538.260286648903,5340.478116025156,8854.104732785981,2331.616199973075,17.2118082615627,18551.313722774783,19908.94276055091,1720.4013985743138,590.3610524151326,221.03728140091272,325.37122968835536,441.0764045696215,14.370672812820288,155.86731370905852,693.4572281528772,82370.14668694773,4161.942581323092,-1357.6290377761288,0.764225753733026,3.063339929886649,False,False,False,False,False,2,Vulnerable
46989.9119831333,54,1,14096.97359493999,0.0,2346.4938748142413,4985.829322351204,3249.0028723992777,2330.9723561222386,1171.1328281813385,2390.143268395213,1980.6946192868056,3644.245729882036,950.7379154567152,11.219400949332265,5271.986631126052,9843.685601304242,652.695512752744,755.9075518810373,241.0737850421864,224.1715204862981,244.7974642089113,26.911256639269283,4.743784503803881,131.06674371475717,33848.9945915581,2281.3676192290072,-4571.6989701781895,0.7203459883838037,0.4989105196094084,False,False,False,False,False,2,Vulnerable
23684.317665421608,49,4,4736.863533084322,0.0,886.8094999937618,2464.050895239225,1772.885035035897,483.9051850876924,599.2054939393731,1478.912055347016,919.1182259002172,1851.1899551463448,561.3343739405697,7.573153352338911,1793.6496972574737,7930.043412707186,460.9257496807137,353.38719183947336,31.67127405849994,108.73509276179765,238.23563368316888,42.81089115341387,64.49597927012346,155.25516419324092,14306.13037878009,1455.5169766404315,-6136.3937154497125,0.6040338835543745,0.2371555491016401,True,False,False,True,False,0,Stable
52392.36660670532,60,2,15717.709982011596,0.0,1742.7990400654496,5268.093435500879,3605.74957148251,1352.1030738315226,2049.7647319691114,3306.782128461288,1601.6128390924664,4535.460432522624,1417.597030004424,12.739339465152918,6674.44143585561,11794.694341763454,1451.0092603702249,306.4185409099305,299.13874588011714,281.0826878814848,907.9977414364708,42.68003287613432,138.78525178543094,250.79944025345145,37437.276194872,3677.911701393244,-5120.252905907844,0.7145559290326212,0.7181663879849458,False,False,True,False,False,2,Vulnerable
22968.915225016583,53,1,6890.674567504974,0.0,984.4395745737612,2555.0489385243063,1204.7398142551867,1037.4906362802128,854.6247776238404,1606.2410456938176,790.7967773351634,2276.5890183907186,277.89247283620466,7.196681922446627,1652.9997697808597,4490.3776019984,320.09964233500904,171.9918731519612,204.15984101172637,88.12965654818102,94.95192600473574,28.72686147685468,10.617758169281185,57.785040264507735,17216.20557560822,976.462598962257,-2837.3778322175403,0.7495436944648216,0.3440213589180182,False,False,False,False,False,2,Vulnerable
